SAMPLE ID,,IGSN,SOURCE,DOI,TITLE,JOURNAL,MIN AGE,AGE,MAX AGE,MATERIAL,TYPE,COMPOSITION,ROCK NAME,LATITUDE,LONGITUDE,LOCPREC,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FeOT,MGO,CAO,NA2O,K2O,K_wt_percent,P2O5,MNO,LOI,H2O_PLUS,H2O_MINUS,H2O,Total,Mg_number,CR2O3,CR,LA,NIO,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,LI,BE,B,C,CO2,F,CL,SC,TI,V,CO,NI,ZN,CU,ZR,GA,BA,W,AU,HG,TA,SB,SE,SN,S,U,RE,I,P,Y,MO,PD,TE,PT,HF,IR,PB,IN,AG,TH,TL,AS,RB,CS,SR,BI,NB,OS,CD,N,RU,BR,GE
AC6/15,,,,,Petrology and geochemistry of lower crustal xenoliths from northern Queensland and inferences on lower crustal composition,"Geological Society of London, Special Publication",,,,Xenolith,,,Granulite,-23.15,144.00,,59.80,0.68,17.40,,,6.87,6.87,3.94,2.78,3.36,3.17,2.63,,,,,,,98.00,50.54,0.06,269.00,19.10,0.006207741,40.00,4.37,17.20,2.76,1.07,1.68,0.29,1.72,0.35,0.92,,0.89,,,,,,,,,,,145.00,,79.00,122.00,21.00,121.00,,1270.00,,,,,,,3.20,,0.32,,,,12.20,,,,,3.34,,7.60,,,5.58,,,95.00,3.40,463.00,,12.40,,,,,,
HY8-6,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,50.73,0.24,17.29,0.66,,4.72,5.31,12.28,13.20,1.44,0.05,0.04,0.14,,,,,,100.54,80.47,0.03,148.00,4.13,0,7.35,,4.35,1.03,0.50,,0.19,,,,,0.51,0.09,,,,,,,,34.20,,,34.00,,,,,,,,,,,,,,,,,,,,,,,,0.40,,,,,,,,0.66,,507.00,,,,,,,,
G 48,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,49.96,0.77,17.45,1.66,,6.15,7.64,9.08,12.28,2.69,0.12,0.10,0.10,0.15,,,,,100.14,67.93,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G 49,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,47.70,0.18,20.10,,,6.13,6.13,9.59,14.97,1.15,0.01,0.01,0.03,0.22,,,,,100.05,73.61,0.06,260.00,,0.000942948,,,,,,,,,,,,,,,,,,,,,,,93.00,,12.00,37.00,11.00,2.00,,48.00,,,,,,,,,,,,,2.00,,,,,,,,,,,,,1.80,,498.00,,2.00,,,,,,
ICP,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,48.70,0.20,19.85,0.71,,3.07,3.71,10.03,15.75,1.21,0.06,0.05,0.83,,,,,,99.51,82.82,0.07,336.00,6.26,0,10.10,,5.91,1.50,0.96,,0.20,,,,,0.59,0.08,,,,,,,,29.00,,,26.90,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,0.54,,,0.66,,545.00,,,,,,,,
G 42,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,46.85,1.72,16.45,3.52,,8.66,11.83,7.87,11.04,2.78,0.28,0.23,0.27,0.13,,,,,98.95,54.26,0.02,92.00,,0.001650159,,,,,,,,,,,,,,,,,,,,,,,352.00,,21.00,99.00,22.00,62.00,,86.00,,,,,,,,,,,,,41.00,,,,,,,,,,,,,9.10,,602.00,,9.00,,,,,,
3-1A,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,49.60,0.32,15.50,1.70,,6.40,7.93,11.60,12.20,1.44,0.10,0.08,0.11,0.17,,,,,98.86,72.28,0.07,335.00,3.05,0,,,5.20,1.25,0.69,,0.24,,,,,0.67,0.11,,,,,,,,29.60,,,42.30,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,0.33,,408.00,,,,,,,,
AE1,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,52.85,0.45,17.76,3.30,,3.58,6.55,4.57,12.20,4.23,0.25,0.21,0.31,,,,,,98.86,55.44,0.01,48.00,23.70,0,64.00,,40.00,8.35,1.57,,1.02,,,,,2.43,0.39,,,,,,,,19.40,,,20.50,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,0.49,,,0.94,,1325.00,,,,,,,,
AE3,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,47.30,1.95,13.60,4.70,,9.70,13.93,7.20,12.30,2.12,0.22,0.18,0.27,0.22,,,,,98.84,47.96,0.03,157.00,13.90,0,39.00,,26.00,6.25,1.69,,1.01,,,,,2.68,0.42,,,,,,,,39.50,,,47.70,,,,,,,,,,0.40,,,,,,,,,,,,,,2.80,,,,,0.41,,,1.25,,266.00,,,,,,,,
BR-3,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,50.00,0.54,17.10,0.60,,7.00,7.54,10.60,11.50,1.49,0.06,0.05,0.09,,,,,,98.83,71.48,0.07,341.00,2.55,0,5.80,,4.70,1.46,0.66,,0.23,,,,,0.72,0.09,,,,,,,,30.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,0.21,,406.00,,,,,,,,
HY10-1,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,45.94,1.80,16.02,2.89,,9.46,12.06,8.38,12.28,2.15,0.12,0.10,0.35,,,,,,98.75,55.33,0.06,274.00,11.70,0,30.90,,20.20,5.47,1.85,,0.97,,,,,3.33,0.50,,,,,,,,40.60,,,52.90,,,,,,,,,,0.81,,,,,,,,,,,,,,2.18,,,,,,,,0.67,,278.00,,,,,,,,
ACC,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,49.50,0.20,18.70,0.20,,2.80,2.98,8.60,17.10,1.43,0.10,0.08,0.12,0.08,,,,,98.69,83.73,0.07,331.00,6.30,0,12.20,,5.90,1.36,0.56,,0.19,,,,,0.54,0.12,,,,,,,,29.00,,,20.90,,,,,,,,,,0.09,,,,,,,,,,,,,,0.48,,,,,,,,0.73,,577.00,,,,,,,,
7549c,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,46.75,1.33,17.76,2.97,,6.24,8.91,8.90,11.84,2.86,0.28,0.23,0.35,,,,,,98.63,64.03,0.04,171.00,41.40,0,79.60,,40.10,5.53,2.09,,0.65,,,,,1.54,0.22,,,,,,,,27.90,,,30.80,,,,,,,,,,2.02,,,,,,,,,,,,,,1.53,,,,,10.20,,,1.05,,691.00,,,,,,,,
G 38,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,48.48,0.44,17.03,1.28,,6.38,7.53,10.25,11.16,2.80,0.67,0.56,0.07,0.16,,,,,98.52,70.81,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HY8-5,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,45.30,1.40,13.20,2.90,,11.30,13.91,9.70,12.80,1.68,0.20,0.17,0.21,0.24,,,,,98.43,55.42,0.04,205.00,5.90,0,16.80,,14.70,3.54,1.22,,0.61,,,,,2.11,0.38,,,,,,,,44.20,,,56.90,,,,,,,,,,0.20,,,,,,,,,,,,,,1.57,,,,,,,,0.40,,158.00,,,,,,,,
G 39,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,47.23,0.21,19.08,,,2.51,2.51,10.39,16.24,2.64,0.07,0.06,0.04,0.03,,,,,98.40,88.07,0.28,1287.00,,0.057676986,,,,,,,,,,,,,,,,,,,,,,,133.00,,734.00,37.00,33.00,29.00,12.00,211.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,,3.10,,240.00,,,,,,,,
AA2,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,46.00,0.88,18.60,2.90,,5.00,7.61,7.40,14.20,2.48,0.64,0.53,0.32,0.18,,,,,97.99,63.42,0.02,82.00,26.40,0,63.00,,33.00,6.05,1.57,,0.66,,,,,1.91,0.33,,,,,,,,35.60,,,30.80,,,,,,,,,,0.23,,,,,,,,,,,,,,1.72,,,,,0.80,,,3.40,,916.00,,,,,,,,
G 40,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,46.21,0.62,17.08,1.54,,7.71,9.10,9.71,11.48,2.39,0.48,0.40,0.07,0.16,,,,,97.23,65.56,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G 50,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,44.23,1.90,13.60,,,10.82,10.82,9.75,14.03,2.58,0.11,0.09,0.12,0.15,,,,,97.17,61.64,0.11,505.00,,0.01257264,,,,,,,,,,,,,,,,,,,,,,,304.00,,160.00,78.00,52.00,96.00,,557.00,,,,,,,,,,,,,37.00,,,,,,,,,,,,,9.20,,370.00,,14.00,,,,,,
BWD-6,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,43.90,2.00,18.70,,,12.17,12.17,4.90,10.40,3.91,0.67,0.56,0.72,0.28,,,,,96.93,41.79,0.00,15.00,47.90,0,107.00,,51.00,9.20,2.34,,1.17,,,,,3.40,0.51,,,,,,,,34.80,,,28.30,,,,,,,,,,0.82,,,,,,,,,,,,,,6.50,,,,,2.30,,,7.10,,759.00,,,,,,,,
BWD-8,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,48.53,1.30,19.65,3.08,,7.78,10.55,5.59,7.73,3.04,0.40,0.33,0.50,,,,,,96.79,48.57,0.00,10.10,18.40,0,36.10,,15.70,3.05,1.47,,0.41,,,,,1.10,0.17,,,,,,,,30.40,,,28.80,,,,,,,,,,0.60,,,,,,,,,,,,,,0.73,,,,,0.40,,,,,,,,,,,,,
G 47,,,,,The lower crust in eastern Australia: xenolith evidence,"Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,-27.60,148.00,,48.08,0.71,16.90,,,8.33,8.33,7.32,10.70,3.86,0.64,0.53,0.06,0.14,,,,,96.68,61.04,0.02,78.00,,0.003378897,,,,,,,,,,,,,,,,,,,,,,,198.00,,43.00,62.00,45.00,24.00,,386.00,,,,,,,,,,,,,15.00,,,,,,,,,,,,,12.90,,920.00,,12.00,,,,,,
,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,46.28,1.62,17.55,4.25,,6.40,10.22,6.04,10.92,3.21,0.66,0.55,0.59,,,,,,96.50,51.30,0.02,86.00,36.30,0,90.00,,48.00,9.90,2.21,,1.21,,,,,3.20,0.46,,,,,,,,36.30,,,30.10,,,,,,,,,,0.88,,,,,,,,,,,,,,4.10,,,,,,,,2.51,,619.00,,,,,,,,
AE2,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,43.17,2.01,20.71,4.48,,7.68,11.71,5.01,9.77,3.45,0.57,0.47,0.66,,,,,,96.40,43.27,0.00,13.50,38.80,0,91.00,,49.50,9.90,2.29,,1.25,,,,,3.62,0.56,,,,,,,,38.60,,,30.10,,,,,,,,,,0.84,,,,,,,,,,,,,,6.25,,,,,,,,4.64,,606.00,,,,,,,,
BWD-1,,,,,"Geochemistry of granulite-facies lower crustal xenoliths: implications for the geological history of the lower continental crust below the Eifel, West Germany","Geological Society, London, Special Publications",,,,Xenolith,,,Granulite,50.25,6.67,,40.97,1.85,16.66,4.47,,6.68,10.70,8.60,12.25,2.97,0.88,0.73,0.77,,,,,,94.88,58.89,0.02,97.00,32.10,0,80.00,,52.00,10.50,2.43,,1.34,,,,,3.58,0.58,,,,,,,,42.50,,,37.40,,,,,,,,,,1.04,,,,,,,,,,,,,,4.50,,,,,2.42,,,8.01,,773.00,,,,,,,,
3X4,,,GEOROC,10.1016/j.gr.2007.10.005,"HIGHLY HETEROGENEOUS PRECAMBRIAN BASEMENT UNDER THE CENTRAL DECCAN TRAPS, INDIA: DIRECT EVIDENCE FROM XENOLITHS IN DYKES",GONDWANA RES.,,,,METAMORPHIC,UNKNOWN,UNKNOWN,GNEISS,20.65,74.95,0.01,70.22,0.15,13.49,,1.22,,1.10,0,1.21,2.93,4.62,3.84,0.01,0.01,,,,,93.73,0.00,,1.4,17.9,,20.7,1.86,5.64,0.7,1.04,0.71,0.07,0.37,0.07,0.19,0.02,0.17,0.03,,,,,,,,1.05,,13.1,1.8,0.85,14,,4.27,,1011,,,,0.04,,,,,,,,,,,,,,0.13,,,,,0.21,,,95.2,,179,,1.25,,,,,,
3X2,,,GEOROC,10.1016/j.gr.2007.10.005,"HIGHLY HETEROGENEOUS PRECAMBRIAN BASEMENT UNDER THE CENTRAL DECCAN TRAPS, INDIA: DIRECT EVIDENCE FROM XENOLITHS IN DYKES",GONDWANA RES.,,,,METAMORPHIC,UNKNOWN,UNKNOWN,GNEISS,20.65,74.95,0.01,63.24,0.57,13.51,,3.98,,3.58,0.67,2.68,2.98,3.75,3.11,0.16,0.05,,,,,91.03,25.01,,9.8,41,,77,9.57,35,6.21,2.22,5.68,0.71,3.98,0.76,1.96,0.25,1.68,0.22,,,,,,,,7.16,,51.4,8.6,7.8,49,,122,,1298,,,,0.46,,,,,,,,,,,,,,2.86,,,,,1.39,,,90.2,,284,,10.2,,,,,,
D528129,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,63.95,0.19,18.35,0.35,,1.92,2.23,1.39,4.51,4.64,1.78,1.48,0.16,0.05,,,,,97.09,52.58,0.00,6.00,26.00,0,42.54,5.28,18.00,3.35,1.60,2.24,0.36,1.66,0.32,0.96,0.21,1.13,0.16,22.00,,,,,,,5.00,,22.00,7.30,0.00,44.00,,,,675.00,,,,,,,,,0.80,,,,8.00,,,,,9.50,,,,,0.80,,,,,384.00,,,,,,,,
D528125,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,67.68,0.40,14.99,,,,1.00,,0.98,2.91,8.36,6.94,0.52,0.00,,,,,96.32,,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D339563,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,62.68,0.00,19.69,,,,0.25,0.05,4.98,6.26,1.01,0.84,0.00,0.00,,,,,94.92,26.28,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D528123,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,65.72,0.03,15.29,,,,0.35,,0.22,2.81,10.13,8.41,0.02,0.00,,,,,94.55,,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN21-6,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,19.70,-100.75,,67.02,0.00,14.83,,,,1.13,,0.54,2.97,8.03,6.67,0.00,0.00,,,,,94.52,,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D528128,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,63.35,0.86,15.32,,,,1.48,0.06,0.30,3.44,9.05,7.51,0.02,0.11,,,,,93.97,6.74,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D528126,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,61.46,0.02,17.85,,,,0,,0.46,4.10,9.19,7.63,0.00,0.00,,,,,93.08,#DIV/0!,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D527749,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,58.40,0.28,19.28,,,,0.58,0.12,4.09,4.64,4.34,3.60,0.00,0.00,,,,,91.73,26.95,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D339562,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,63.10,0.00,17.33,,,,0.41,0.07,3.90,5.33,1.47,1.22,0.00,0.00,,,,,91.61,23.34,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D528127,,,GEOROC,10.2747/0020-6814.44.3.222,NATURE AND P-T CONDITIONS OF THE CRUST BENEATH THE CENTRAL MEXICAN VOLCANIC BELT BASED ON A PRECAMBRIAN CRUSTAL XENOLITH,INT. GEOL. REV.,,,,Xenolith,,,Granulite,20.13,-100.12,0.01,62.25,0.86,14.10,,,,2.46,0.62,0.23,2.62,8.18,6.79,0.02,0.11,,,,,91.43,31.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N-12,,,,,"Lower-crustal xenoliths from the Valle de Santiago maar field, Michoacan-Guanajuato volcanic field, central Mexico",International Geology Review 41(12): 1067-1081.,,,,Xenolith,,,Granulite,18.75,-98.00,,47.00,0.90,16.00,5.50,,7.30,12.25,9.90,11.00,1.80,0.10,0.08,0.10,0.10,1.50,,,,99.05,59.03,0.00,,3.00,0,6.20,1.00,6.70,1.00,0.60,2.40,0.20,1.40,,0.80,0.10,8.20,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,,3.60,,405.00,,,,,,,,
RS-16,,,,,"Lower-crustal xenoliths from the Valle de Santiago maar field, Michoacan-Guanajuato volcanic field, central Mexico",International Geology Review 41(12): 1067-1081.,,,,Xenolith,,,Granulite,18.75,-98.00,,47.53,1.37,22.48,1.84,,6.86,8.52,5.30,10.08,3.51,0.25,0.21,0.03,0.01,0.05,,,,99.05,52.60,0.00,,3.32,0,5.84,0.75,,,0.85,1.42,0.09,0.51,,0.32,0.04,2.66,0.04,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,3.90,,,2.00,,997.00,,,,,,,,
RS-10,,,,,"Lower-crustal xenoliths from the Valle de Santiago maar field, Michoacan-Guanajuato volcanic field, central Mexico",International Geology Review 41(12): 1067-1081.,,,,Xenolith,,,Granulite,18.75,-98.00,,49.96,0.26,17.76,5.94,,3.70,9.04,9.02,10.44,2.14,0.27,0.22,0.10,0.12,0.20,,,,99.01,64.00,0.00,,1.25,0,2.27,0.40,1.59,0.55,0.12,0.91,0.12,0.60,,0.39,0.05,3.81,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,2.20,,457.00,,,,,,,,
MCGARIZ-WK1-22,,,PETDB,10.1029/94jb01184,"SOUTHERN BASIN AND RANGE PROVINCE CRUST-MANTLE BOUNDARY:  EVIDENCE FROM GABBROIC XENOLITHS, WIKIEUP, ARIZONA",J GEOPHYS RES,,,,Xenolith,,,Granulite,34.81,-113.32,0.0001,47.8,0.34,25.1,,,3.77,3.77,6.74,14.5,2.45,0.38,0.315457,0.04,0.06,,,,,101.14,76.12,0.08,383,3.5,0.012808377,6,0.8,3.5,1,0.6,1,0.2,1,0.2,0.5,0.1,0.4,0.1,,,,,,,,10,,82,,163,33,79,50,15,65,,,,0.2,,,,,0,,,,4,,,,,0.5,,0.3,,,0,,,4,0,864,,1.6,,,,,,
MCGARIZ-WK1-27,,,PETDB,10.1029/94jb01184,"SOUTHERN BASIN AND RANGE PROVINCE CRUST-MANTLE BOUNDARY:  EVIDENCE FROM GABBROIC XENOLITHS, WIKIEUP, ARIZONA",J GEOPHYS RES,,,,Xenolith,,,Granulite,34.81,-113.32,0.0001,48.3,0.55,17.9,,,5.69,5.69,11.35,14.9,1.87,0.27,0.2241405,0.04,0.1,,,,,100.93,78.05,0.27,1239,4.4,0.022945068,8.7,1.3,5.8,1.7,0.8,1.9,0.3,2,0.4,1,0.1,0.8,0.1,,,,,,,,33,,147,,292,27,165,50,12,49,,,,0.1,,,,,0,,,,9,,,,,0.9,,0.4,,,0.2,,,2,0,444,,1.5,,,,,,
MCGARIZ-WK1-20,,,PETDB,10.1029/94jb01184,"SOUTHERN BASIN AND RANGE PROVINCE CRUST-MANTLE BOUNDARY:  EVIDENCE FROM GABBROIC XENOLITHS, WIKIEUP, ARIZONA",J GEOPHYS RES,,,,Xenolith,,,Granulite,34.81,-113.32,0.0001,48,0.43,23.7,,,4.12,4.12,7.24,14.6,2.42,0.24,0.199236,0.04,0.07,,,,,100.82,75.80,0.10,458,3.7,0.010686744,6.8,1,4.1,1.1,0.7,1.1,0.2,1.2,0.2,0.6,0.1,0.5,0.1,,,,,,,,15,,91,,136,24,81,52,15,60,,,,0.1,,,,,0,,,,5,,,,,0.6,,0.4,,,0,,,3,0,722,,1.1,,,,,,
MCGARIZ-WK2-49A,,,PETDB,10.1029/94jb01184,"SOUTHERN BASIN AND RANGE PROVINCE CRUST-MANTLE BOUNDARY:  EVIDENCE FROM GABBROIC XENOLITHS, WIKIEUP, ARIZONA",J GEOPHYS RES,,,,Xenolith,,,Granulite,34.81,-113.32,0.0001,42.4,0.12,7.1,,,14.6,14.6,31.1,3.7,0.94,0.22,0.182633,0.03,0.2,,,,,100.38,79.16,0.08,366,2.1,0.08958006,3.5,0.4,1.7,0.4,0.2,0.4,0.1,0.4,0.1,0.2,0,0.2,0,,,,,,,,7,,39,,1140,91,174,26,7,46,,,,0.1,,,,,0,,,,3,,,,,0.2,,1.4,,,0.1,,,3,0,199,,1.4,,,,,,
MCGARIZ-WK1-135,,,PETDB,10.1029/94jb01184,"SOUTHERN BASIN AND RANGE PROVINCE CRUST-MANTLE BOUNDARY:  EVIDENCE FROM GABBROIC XENOLITHS, WIKIEUP, ARIZONA",J GEOPHYS RES,,,,Xenolith,,,Granulite,34.81,-113.32,0.0001,49.5,0.41,22.8,,,3.68,3.68,6.96,13.9,2.64,0.2,0.16603,0.02,0.07,,,,,100.16,77.13,0.09,402,2.4,0.010451007,3.9,0.6,2.9,0.9,0.6,1.1,0.2,1.3,0.3,0.7,0.1,0.5,0.1,,,,,,,,20,,114,,133,17,75,39,14,320,,,,0,,,,,0,,,,5,,,,,0.4,,0.8,,,0,,,2,0,605,,0.3,,,,,,
MCGARIZ-WK1-176,,,PETDB,10.1029/94jb01184,"SOUTHERN BASIN AND RANGE PROVINCE CRUST-MANTLE BOUNDARY:  EVIDENCE FROM GABBROIC XENOLITHS, WIKIEUP, ARIZONA",J GEOPHYS RES,,,,Xenolith,,,Granulite,34.81,-113.32,0.0001,48.6,0.45,22.3,,,3.82,3.82,7.05,15.1,2.61,0.16,0.132824,0.02,0.07,,,,,100.16,76.69,0.03,160,2.5,0.008879427,4.3,0.7,3.2,1.2,0.6,1.2,0.2,1.4,0.3,0.8,0.1,0.6,0.1,,,,,,,,26,,145,,113,24,32,41,15,43,,,,0.1,,,,,0.1,,,,7,,,,,0.6,,0.7,,,0.1,,,2,0,617,,0.5,,,,,,
